id d1 d2 d3 c1 c2 c3 c4
100 -0.48889597734330853 -0.4727529080454007 0.2811041864464922 blue-collar married secondary no
101 -0.2997714189819585 -0.3089277207496246 1.1124237117629951 management single tertiary no
102 0.7404136520054664 1.5197335483957222 0.3118937984952516 technician married secondary no
103 1.4969118854508663 0.7823540542591559 -0.7657426232113264 services single primary no
104 -0.6780205357046585 -0.2986263398040484 -0.981269907552642 management single secondary no
105 -0.8671450940660085 -0.28201120924666745 -0.019094531028911628 management single tertiary no
106 -0.39433369816263353 -0.33085969308536745 0.4119600376537195 blue-collar married secondary no
107 -0.7725828148853335 -0.31225074686110077 0.06172820059908172 self-employed married tertiary no
108 1.4023496062701912 0.654085246356175 -0.08067375512643037 unemployed married primary yes
109 -1.3399564899693834 -0.4727529080454007 0.6582769340437945 housemaid married primary no
110 -1.9073301650534333 0.35401598848987514 -0.02294323253500655 student single secondary yes
111 1.5914741646315413 0.031350153065537165 -0.9889673105648318 management married tertiary no
112 -0.8671450940660085 -0.4006432414263674 0.2041301563245938 self-employed married secondary no
113 -0.7725828148853335 -0.4654422506001531 -0.7234069066442822 blue-collar single secondary no
114 -1.5290810483307333 -0.36276074375553885 -0.3616289650713596 student single secondary yes
115 -1.5290810483307333 -0.30494008941585315 0.4696905602451434 technician single secondary yes
116 -1.0562696524273585 0.12805021290949428 -0.6964659961016177 services married secondary no
117 -1.8127678858727583 0.8933431263824606 -0.7657426232113264 admin. single secondary no
118 -0.20520913980128352 -0.45547317226572454 -0.7503478171869467 blue-collar married primary no
119 0.4567268144634414 -0.46444534276671023 1.1547594283300393 management divorced tertiary no
120 -0.9617073732466834 0.15529902702359902 1.2471282644763175 admin. divorced secondary no
121 0.36216453528276643 -0.3335181139745484 -0.5810049509187701 blue-collar married primary no
122 -0.8671450940660085 0.42213802377513704 -0.9543289970099775 technician married secondary no
123 -0.48889597734330853 -0.5495148112205007 1.9822302521404476 blue-collar married secondary no
124 0.9295382103668164 -0.49102955165851975 0.06557690210517664 management single tertiary no
125 -0.6780205357046585 -0.3192291016952008 6.208104505832671 self-employed single tertiary yes
126 -1.6236433275114084 -0.43320889731883405 -0.8196244442966553 unemployed single secondary no
127 0.36216453528276643 -0.27802357791289606 -0.8927497729124587 technician single secondary no
128 -0.8671450940660085 -0.3969879127037436 -0.3385367560347901 blue-collar single secondary no
129 3.388157469064366 1.0754449572913558 -0.3962672786262139 retired divorced tertiary yes
130 -0.016084581439933555 -0.41692606937260074 -0.29620103946774595 blue-collar married primary no
131 -0.39433369816263353 -0.4727529080454007 -0.9235393849612181 blue-collar married primary no
132 0.17303997692141643 -0.7103492750159482 -0.7580452201991364 blue-collar married unknown no
133 0.6458513728247914 -0.4727529080454007 -0.688768593089428 admin. married unknown no
134 -1.3399564899693834 -0.21721220007288178 0.2041301563245938 technician single secondary no
135 -0.7725828148853335 -0.4727529080454007 -0.10761466566909482 management single tertiary no
136 -1.1508319316080335 -0.3305273904742198 -0.8080783397783705 admin. single secondary no
137 -0.6780205357046585 -0.4727529080454007 -0.7426504141747569 management single tertiary no
138 1.0241004895474914 -0.795086440858591 0.8661068153729202 management married tertiary yes
139 1.7805987229928912 1.6250734761295174 -0.8658088623697943 management married unknown no
140 -0.8671450940660085 -0.157730032677458 -0.2307731138641323 management divorced tertiary no
141 -0.8671450940660085 -0.4727529080454007 0.7352509641656929 management single tertiary no
142 1.4023496062701912 0.15097909307868 -0.684919891583333 services divorced unknown no
143 -0.9617073732466834 -0.1823204259023818 -0.2846549349494612 management single tertiary no
144 0.07847769774074144 -0.3654191646447198 0.06172820059908172 admin. married secondary no
145 -0.5834582565239835 -0.43752883126375314 1.2471282644763175 management married tertiary no
146 1.4023496062701912 0.16061586880196094 -0.8427166533332248 retired married primary no
147 0.6458513728247914 -0.08994030000334374 -0.36932636808354946 technician married secondary no
148 0.4567268144634414 -0.41327074064997693 -0.2692601289250815 admin. married secondary no
149 -0.39433369816263353 -0.34282258708668173 -0.6194919659797193 technician single unknown no
150 -0.016084581439933555 -0.44317797565326267 0.26570938042211256 entrepreneur married unknown no
151 -0.48889597734330853 -0.3258751539181532 -0.6233406674858143 management single tertiary no
152 0.36216453528276643 -0.5554962582211579 -0.6618276825467635 unemployed divorced primary no
153 1.3077873270895164 2.220227452694903 -0.19613480030927802 entrepreneur married secondary no
154 -0.20520913980128352 -0.30626929986044366 0.096366514153936 technician married secondary no
155 -0.5834582565239835 -0.3704037038119341 -0.7195582051381872 technician divorced secondary no
156 1.3077873270895164 -0.27270673613453417 0.23107106686725826 admin. married secondary yes
157 1.3077873270895164 -0.38203429520210075 -0.6926172945955228 technician married secondary no
158 -1.3399564899693834 -0.45613777748801976 -0.36932636808354946 self-employed single secondary no
159 -0.6780205357046585 0.07255567684784191 0.44659835120857383 technician married secondary no
160 -0.6780205357046585 -0.4661068558224484 -0.977421206046547 blue-collar married tertiary no
161 -1.5290810483307333 1.05251607712217 -0.2500166213946069 admin. single secondary no
162 -0.016084581439933555 -0.5578223764991912 -0.881203668394174 admin. single secondary no
163 0.17303997692141643 -0.14776095434302944 -0.7003146976077127 services married secondary no
164 -1.2453942107887084 -0.4461686991535912 1.5858139970126706 management single tertiary yes
165 -0.9617073732466834 0.22641178580918947 0.7352509641656929 admin. single secondary no
166 3.482719748245041 -0.3069339050827389 -0.7080121006199025 housemaid married secondary no
167 0.36216453528276643 -0.05106089449907232 1.0970289057386156 blue-collar divorced secondary no
168 0.6458513728247914 -0.3697390985896389 -0.4963335177846819 technician married tertiary no
169 -0.8671450940660085 -0.09293102350367231 0.5697567994036113 blue-collar single secondary no
170 0.07847769774074144 0.5175088731745037 -0.6271893689919091 technician married secondary no
171 -0.39433369816263353 -0.46045771143293884 -0.042186740065481156 management single tertiary no
172 -0.11064686062060855 -0.3192291016952008 0.030938588550322346 admin. single secondary no
173 -0.8671450940660085 -0.13014891595220562 -0.6926172945955228 admin. married secondary no
174 0.07847769774074144 2.520961315783498 -0.4963335177846819 management married tertiary no
175 0.17303997692141643 -0.6272736222290435 -0.3770237710957393 admin. married secondary no
176 0.26760225610209143 1.2489069203104128 -0.9466315939977876 admin. married secondary no
177 -0.39433369816263353 -0.4142676484834198 -0.4501490997115428 admin. married secondary no
178 -0.39433369816263353 0.0918292282944038 -0.7734400262235162 unknown married unknown no
179 -0.39433369816263353 -0.4727529080454007 -0.7657426232113264 admin. married tertiary no
180 -1.2453942107887084 -0.4155968589280103 -0.2692601289250815 technician single tertiary no
181 -0.8671450940660085 -0.4727529080454007 0.26570938042211256 services single secondary no
182 -0.6780205357046585 1.8463870151538315 -0.9620264000221673 admin. single secondary no
183 -0.11064686062060855 -0.470759092378515 -0.4770900102542073 admin. divorced secondary no
184 -0.6780205357046585 -0.4933556699365531 -0.5963997569431498 services married secondary no
185 -0.6780205357046585 0.18254784113770378 -0.7811374292357061 self-employed married tertiary no
186 -0.6780205357046585 -0.1740128606236913 0.4350522466902891 admin. married tertiary no
187 -0.39433369816263353 -0.46577455321130073 -0.6464328765223838 services single secondary no
188 -0.48889597734330853 -0.4651099479890055 -0.4309055921810682 technician married secondary no
189 1.4023496062701912 -0.8735098570894292 0.4542957542207637 retired married secondary yes
190 0.7404136520054664 -0.4727529080454007 -0.6425841750162888 blue-collar married primary no
191 -0.7725828148853335 -0.40130784664866265 1.073936696702046 self-employed married secondary no
192 -1.0562696524273585 -0.016833725550867575 -0.09221985964471513 management single tertiary no
193 -0.48889597734330853 0.18553856463803234 -0.83117054881494 services married secondary no
194 -1.7182056066920834 2.5897479562910553 0.7968301882632117 student single secondary no
195 1.4969118854508663 -0.45979310621064357 0.34653211205010587 retired divorced secondary no
196 -1.3399564899693834 1.375846517768803 0.6582769340437945 blue-collar single secondary no
197 -0.2997714189819585 -0.4724206054342531 -0.4309055921810682 services married secondary no
198 0.07847769774074144 -0.21289226612796275 0.08097170812955633 technician married tertiary no
199 3.199032910703016 0.7803602385922702 -0.3038984424799358 retired married secondary yes
200 -0.6780205357046585 -0.14310871778696277 0.14255093222707507 technician single tertiary no
201 0.6458513728247914 0.034340876565865736 0.03478729005641727 technician married secondary no
202 -0.5834582565239835 0.41050743238497034 1.9398945355734032 technician single tertiary yes
203 -0.20520913980128352 -0.035774974386281855 4.129805692541414 management divorced tertiary no
204 -1.1508319316080335 -0.3215552199732341 0.535118485848757 blue-collar single tertiary yes
205 0.36216453528276643 -0.4727529080454007 -0.4809387117603022 technician single tertiary no
206 0.07847769774074144 0.20182139258426568 -0.26156272591289165 technician married secondary no
207 -1.1508319316080335 0.05859896717964192 -0.5733075479065802 technician married secondary no
208 -0.2997714189819585 -0.5378842198303341 -0.7849861307418009 services single secondary no
209 1.4023496062701912 -0.029793527385624713 -0.9504802955038826 retired married secondary no
210 -0.48889597734330853 2.5674836813441644 -0.4732413087481123 technician single secondary no
211 -1.5290810483307333 -0.5890588219470674 -0.6502815780284787 blue-collar single secondary no
212 -0.2997714189819585 -0.32919818002962936 -0.977421206046547 technician married tertiary no
213 1.4969118854508663 3.346733304485331 -0.2538653229007018 self-employed married secondary no
214 -0.9617073732466834 -0.5568254686657483 -0.16919388976661356 management married tertiary no
215 0.07847769774074144 -0.3491363366984865 1.5011425638785822 management married tertiary yes
216 0.36216453528276643 -0.004206226327258057 -0.7426504141747569 technician married secondary no
217 -1.0562696524273585 -0.14875786217647227 -0.030640635547196392 blue-collar married secondary no
218 0.7404136520054664 -0.37140061164537697 2.193908834975668 blue-collar married primary no
219 0.7404136520054664 -0.33983186358635314 -0.4347542936871631 services married secondary no
220 1.1186627687281663 -0.4800635654906483 -0.9389341909855978 retired married tertiary no
221 -0.39433369816263353 0.8664266148795035 -0.33083935302260026 technician married secondary no
222 0.7404136520054664 -0.35146245497651984 -0.7888348322478959 blue-collar married primary no
223 -0.016084581439933555 -0.40496317537128645 -0.5887023539309599 self-employed married primary no
224 1.2132250479088413 0.08917080740522286 -0.30004974097384085 management married primary no
225 -0.8671450940660085 -0.3378380479194674 -0.1422529792239491 services single secondary no
226 -0.7725828148853335 -0.540542640719515 0.12715612620269537 technician married secondary no
227 -0.7725828148853335 -0.3534562706434055 -0.20768090482756277 technician married secondary no
228 -0.48889597734330853 -0.4318796868742436 -0.981269907552642 blue-collar married primary no
229 -0.5834582565239835 -0.4727529080454007 -0.5848536524248651 technician married tertiary no
230 1.0241004895474914 -0.42556593726243885 -0.5848536524248651 unknown married secondary no
231 -0.11064686062060855 0.7138997163627464 -0.1614964867544237 entrepreneur married tertiary no
232 0.26760225610209143 -0.4617869218775293 -0.2654114274189866 technician single secondary no
233 0.36216453528276643 -0.4727529080454007 1.9398945355734032 blue-collar single secondary no
234 -1.0562696524273585 0.5560559760676275 -0.5425179358578209 student single secondary no
235 0.6458513728247914 -0.4661068558224484 -0.4578465027237327 technician divorced secondary no
236 -0.7725828148853335 0.7155612294184845 -0.538669234351726 blue-collar married secondary no
237 1.4969118854508663 -0.40429857014899123 -0.18458869579099324 technician married unknown no
238 1.4969118854508663 1.8806141841020363 -0.7503478171869467 housemaid married primary no
239 0.9295382103668164 0.07022955856980859 -0.36932636808354946 unemployed married tertiary no
240 -0.6780205357046585 -0.4724206054342531 0.8430146063363507 admin. single secondary no
241 0.8349759311861413 0.8604451678788464 1.6396958180979995 self-employed married tertiary no
242 0.26760225610209143 0.7773695150919416 -0.534820532845631 management married tertiary no
243 -1.3399564899693834 -0.5548316529988626 0.30804509698915666 admin. married secondary no
244 0.8349759311861413 -0.27137752568994367 1.5742678924943858 blue-collar married secondary no
245 -0.48889597734330853 -0.4727529080454007 -0.7849861307418009 management married tertiary no
246 0.07847769774074144 -0.5355581015523007 -0.06527894910205068 management married secondary no
247 -0.8671450940660085 -0.4727529080454007 -0.5425179358578209 unemployed single secondary no
248 0.07847769774074144 -0.3119184442499532 -0.46169520422982757 management married tertiary no
249 0.17303997692141643 -0.4727529080454007 -0.981269907552642 technician married secondary no
250 -0.9617073732466834 -0.34149337664209123 -0.4193594876627834 management married tertiary no
251 -0.8671450940660085 0.3078259255403561 -0.5001822192907768 management married tertiary no
252 1.3077873270895164 -0.336508837474877 -0.16534518826051864 blue-collar divorced primary no
253 1.5914741646315413 0.6574082724676512 -0.6926172945955228 retired married primary no
254 0.4567268144634414 -0.39898172837062934 -0.7426504141747569 blue-collar married primary no
255 1.3077873270895164 -0.14410562562040563 -0.0691276506081456 blue-collar married secondary no
256 -0.6780205357046585 -0.3348473244191389 0.3734730225927703 management married tertiary no
257 -1.2453942107887084 -0.4674360662670388 -0.5579127418822006 unemployed single secondary no
258 0.07847769774074144 1.916502866105979 0.4273548436780992 technician divorced tertiary no
259 -1.1508319316080335 -0.3125830494722484 3.2061173310786324 blue-collar single secondary yes
260 1.2132250479088413 -0.40330166231554837 -0.6425841750162888 housemaid married secondary no
261 -0.8671450940660085 -0.4727529080454007 -0.3192932485043155 technician single secondary no
262 -0.20520913980128352 1.4555991444442318 -0.6964659961016177 technician single tertiary no
263 1.1186627687281663 -0.2653960786892865 -0.3231419500104104 entrepreneur married tertiary no
264 1.5914741646315413 -0.17932970240205323 1.073936696702046 technician married tertiary no
265 -0.11064686062060855 0.03101785045438955 0.4196574406659094 self-employed married secondary no
266 -1.1508319316080335 -0.18298503112467704 -0.13070687470566433 student single secondary no
267 -0.7725828148853335 -0.8010678878592482 -0.6964659961016177 technician married tertiary no
268 -0.2997714189819585 -0.17301595279024848 -0.7926835337539908 admin. single secondary no
269 1.4023496062701912 -0.1381241786197485 -0.6772224885711432 services divorced secondary no
270 -0.11064686062060855 -0.4727529080454007 0.12715612620269537 services married secondary no
271 -1.6236433275114084 -0.414932253705715 0.8584094123607304 blue-collar single secondary yes
272 0.4567268144634414 3.5766867113994834 -0.9042958774307435 management married secondary no
273 -0.5834582565239835 -0.2986263398040484 0.8468633078424457 self-employed married secondary no
274 -0.5834582565239835 -0.4727529080454007 -0.007548426510626865 blue-collar single tertiary no
275 -0.6780205357046585 -0.47142369760081027 1.462655548817633 technician married secondary no
276 -0.5834582565239835 3.2553500864197358 1.6743341316528537 housemaid married tertiary no
277 -0.2997714189819585 -0.4727529080454007 -0.06527894910205068 technician single tertiary no
278 0.8349759311861413 1.446626973943246 -0.8273218473088451 blue-collar married primary no
279 0.9295382103668164 -0.46045771143293884 0.2964989924708719 blue-collar divorced primary no
280 1.6860364438122162 -0.2756974596348627 -0.7695913247174213 self-employed married tertiary no
281 -0.8671450940660085 -0.09126951044793422 -0.5502153388700107 blue-collar married secondary no
282 -0.39433369816263353 0.7105766902512702 -0.638735473510194 blue-collar single secondary no
283 0.07847769774074144 -0.45181784354310073 -0.6772224885711432 admin. divorced secondary no
284 -0.11064686062060855 -0.38635422914701983 -0.25771402440679675 student married secondary no
285 -1.2453942107887084 0.2812417166485466 0.2580119774099227 technician single tertiary no
286 0.5512890936441164 -0.12051214022892467 -0.6964659961016177 admin. married secondary no
287 -1.3399564899693834 -0.5458594824978769 -0.48478741326639707 self-employed married secondary no
288 -0.016084581439933555 -0.4564700800991674 0.1848866487941192 management married tertiary no
289 -0.6780205357046585 -0.449824027876215 -0.5540640403761057 admin. married tertiary yes
290 0.8349759311861413 0.8923462185490177 1.0085087710984324 blue-collar married primary yes
291 0.5512890936441164 -0.31324765469454363 -0.20383220332146784 blue-collar married secondary no
292 1.1186627687281663 1.1867663320258082 -0.7772887277296111 services married secondary no
293 1.1186627687281663 -0.4727529080454007 -0.4963335177846819 technician divorced secondary no
294 0.5512890936441164 0.7504530035889845 -0.6271893689919091 management married tertiary no
295 0.7404136520054664 -0.7056970384598816 2.7866088669142863 entrepreneur divorced unknown yes
296 -1.1508319316080335 -0.3228844304178246 0.7198561581413132 management married tertiary no
297 0.36216453528276643 -0.5760990201123102 2.948254330170273 blue-collar divorced primary yes
298 -0.2997714189819585 -0.2756974596348627 4.695564813937367 entrepreneur married secondary yes
299 -0.8671450940660085 -0.22053522618435797 0.2041301563245938 blue-collar married secondary yes
300 2.7262215147996414 1.0329102230644607 0.6967639491047437 retired divorced primary no
301 2.2534101188962663 0.13868389646621807 0.4581444557268586 retired divorced primary no
302 1.4023496062701912 -0.3581085071994722 1.3125561900799312 blue-collar married secondary no
303 -0.5834582565239835 -0.045079447498415186 0.25416327590382776 blue-collar married secondary no
304 1.4023496062701912 -0.35545008631029124 -0.3577802635652647 management married unknown no
305 1.4023496062701912 -0.40463087276013887 0.685217844586459 technician married secondary no
306 0.7404136520054664 -0.24446101418698654 1.955289341597783 entrepreneur married secondary yes
307 -0.2997714189819585 -0.09160181305908183 -0.05758154608986084 unemployed married primary no
308 -0.5834582565239835 0.9514960833332939 0.3580782165683907 management married tertiary no
309 -0.2997714189819585 -0.2717098283010913 -0.4501490997115428 admin. married tertiary no
310 0.7404136520054664 2.3667729042110026 -0.2500166213946069 blue-collar married secondary no
311 1.3077873270895164 -0.28699574841388176 0.027089887044227427 management married unknown no
312 0.17303997692141643 -0.4720883028231055 1.9976250581648274 blue-collar single primary no
313 0.17303997692141643 -0.4720883028231055 0.8006788897693066 management married tertiary no
314 -1.5290810483307333 -0.22020292357321036 -0.1576477852483288 admin. single tertiary yes
315 -1.0562696524273585 -0.03511036916398662 0.5043288737999977 blue-collar married primary no
316 0.4567268144634414 -0.41227383281653407 -0.8003809367661806 blue-collar married secondary no
317 0.8349759311861413 -0.3810373873686579 1.4511094442993482 admin. married primary no
318 -0.5834582565239835 0.5145181496741751 0.635184725007225 entrepreneur married secondary yes
319 -1.4345187691500585 -0.1191829297843342 -0.5810049509187701 unemployed single secondary no
320 0.36216453528276643 0.1197426476308038 -0.9735725045404521 admin. married unknown no
321 -0.39433369816263353 -0.4950171829922912 -0.4116620846505936 blue-collar married secondary no
322 1.7805987229928912 -0.41327074064997693 -0.7118608021259974 self-employed single tertiary no
323 -0.2997714189819585 -0.07432207727940565 -0.33083935302260026 management married tertiary yes
324 0.5512890936441164 -0.4016401492598103 -0.36932636808354946 blue-collar married primary no
325 -0.7725828148853335 1.7533422840324981 0.6197899189828453 technician married secondary no
326 0.9295382103668164 0.11209968757440857 -0.39241857712011896 unemployed married secondary no
327 -0.5834582565239835 -0.424569029428996 2.059204282262346 entrepreneur single tertiary yes
328 -0.5834582565239835 -0.14776095434302944 4.256812842242546 unemployed married secondary yes
329 0.6458513728247914 -0.09060490522563898 0.3580782165683907 admin. single secondary no
330 -0.39433369816263353 -0.43254429209653883 -0.9312367879734079 admin. married secondary no
331 -1.1508319316080335 -0.19760634601517227 -0.18843739729708817 technician single tertiary no
332 -0.6780205357046585 -0.3916710709253817 -0.8003809367661806 admin. married secondary no
333 -0.8671450940660085 -0.3969879127037436 2.8982212105910388 services married primary yes
334 -1.0562696524273585 -0.3318566009188103 0.1310048277087903 management single tertiary yes
335 0.5512890936441164 -0.32421364086241505 -0.5309718313395362 management divorced tertiary no
336 -0.7725828148853335 -0.5375519172191864 -0.981269907552642 blue-collar married primary no
337 -0.7725828148853335 -0.004206226327258057 -0.9851186090587368 management single tertiary no
338 2.064285560534916 -0.11253687756138182 -0.24231921838241705 retired married primary no
339 0.9295382103668164 3.1573208161311883 -0.6079458614614346 self-employed divorced primary no
340 -0.016084581439933555 -0.1962771355705818 -0.38472117410792916 management married tertiary no
341 1.4023496062701912 -0.3139122599168389 -0.6425841750162888 retired married tertiary no
342 1.7805987229928912 -0.4727529080454007 -0.4347542936871631 management single tertiary no
343 -0.016084581439933555 0.839842405987694 -0.6464328765223838 self-employed single tertiary no
344 -0.39433369816263353 -0.3052723920270008 1.120121114775185 management single unknown no
345 -0.48889597734330853 -0.3999786362040722 0.023241185538132505 blue-collar single secondary no
346 1.4969118854508663 0.059595875013084776 0.28880158945868206 management married tertiary no
347 1.3077873270895164 0.3869139469934894 0.24646587289163793 management married primary yes
348 0.26760225610209143 -0.4727529080454007 -0.40396468163840377 admin. married secondary no
