d1 d2 d3 d4 d5 d6
-0.8338519866464825 0.4044967568780338 -2.499798466362769 -0.134589093345101 -0.21878025661028588 -0.032095716214389745
-1.0123735770198483 -0.29836794416152274 1.1418100953563006 -0.1260840103113548 -0.21878025661028597 -1.641048338534157
0.1582767744857335 -0.8834479103225995 -2.6004082971677644 -0.11766446892065203 -0.21878025661028602 -0.20137763668475686
0.07432155167398616 0.0017074509510253016 1.1228176782147714 -0.1259729931516673 -0.2187802566102858 0.6852996139336363
1.2470985679481992 0.43316122690216713 -0.30754873775664837 -0.09249973354645093 -0.2187802566102858 -0.10059302031008667
-1.2240776191354745 0.2669784948407844 -0.1288700764909457 -0.11880245323753333 -0.21878025661028588 -0.7794433972138093
2.1465958288434193 -0.0755516669998661 -0.29380422535159445 -0.07598956205529558 -0.16614238901178224 -0.2929003321643339
-0.8306845707983578 -0.22731597927263528 1.1910716773171437 -0.12586298523888625 -0.21878025661028608 -0.06013868771550099
-0.05111325052711782 0.10197941291339538 -1.538267470877286 -0.11927842221578608 -0.21878025661028586 -0.023189282878713104
0.057618281160608964 -0.27857862379198983 -0.2329356704149265 -0.10043587450468565 -0.21878025661028588 1.5557963332767664
0.5877813653629401 -0.7045861229872101 -0.40945926875997557 -0.11938561397879328 -0.21878025661028597 -0.17155856577647297
-1.2794621476798307 -1.0591938002910581 -0.18884613062209069 -0.1431362460393604 -0.21878025661028586 -1.8308306839730568
0.6321487313266173 0.019284181442668625 -0.3487822749718105 -0.11727509084056932 -0.21878025661028638 -0.11610840762683669
-0.8447840962022967 2.1201713657334604 -0.28143416418704587 -0.12905604060088077 -0.21878025661028583 -0.15231688142767946
-0.643793113051962 -0.39242719161360917 -0.3100597544460333 -0.14673320201323659 4.080546299829006 -0.4977339510261194
0.003048484471865117 -0.7785921645318387 1.0250625899863122 1.6207357330977774 -0.2187802566102859 0.48525916456026486
-0.010302572582079969 -0.7985290025502152 0.4605269554669602 0.04925779778337193 -0.2187802566102861 4.188865198672967
0.5220516448907424 -1.347499768300089 1.317858341316898 -0.07789031283761913 -0.21878025661028597 -0.1269406287085015
1.2785428912658652 -0.3894855425837218 -0.3041126096553847 -0.11507753537959632 -0.21878025661028586 -0.08250333106185789
-1.269833203501531 -1.1099562539328545 -0.18884613062209074 -0.11518898810900122 -0.21878025661028583 -0.4036775410781376
0.43660310049417905 1.162597143612233 -0.3132258189674314 -0.07004834030072228 -0.2187802566102858 -0.15295329308560363
1.6174409362062183 -0.7390899350469347 -2.3871605110433016 -0.10899278319067845 -0.21878025661028588 -0.002963001376775572
1.0088281158690624 -0.16438848737015532 -0.16161435604416263 -0.14673320201323659 -0.2187802566102861 3.262963690144791
-0.5710469688477742 -1.3100026247429313 -0.452903439700663 -0.1282029717970135 -0.21878025661028583 -0.070263253953695
-0.7043456178466863 3.674391379162215 -0.6246542739589669 -0.11694888402849465 -0.21878025661028608 0.02895698499838229
-1.0552453046708494 0.9308158632197342 -1.3894382142116168 -0.14673320201323659 -0.2187802566102859 -0.28513568093317115
-1.1039282895226261 0.26289121374533325 -0.029371758428271767 -0.14673320201323659 -0.21878025661028605 -2.6055521513478
2.5762422140022165 -0.40613974102544315 1.1809819557107053 0.0574229139657555 0.055820451197414536 -2.182382289287403
0.09873106002513832 -0.1339359953638162 -0.26530457462935 -0.12954774569360594 -0.2187802566102859 -1.2881606560069285
2.1052836764243033 2.5781839467435375 -1.1725939872497375 0.02986734475971206 -0.2187802566102861 -1.0462750105911685
0.5930790704042775 2.5028588600750257 -0.19803600988412093 -0.008424443275804052 -0.21878025661028594 0.007848606911584408
0.8518676117861439 0.20587352844675594 1.6108680129333959 1.8456678515107399 -0.218780256610286 0.4888391663229908
-0.45870928676760986 -1.3727314618949813 0.012948301506657498 -0.12649578304910494 -0.21878025661028594 -0.07812006020555637
-0.3382593073943724 2.697325920708041 -0.49838600614989886 -0.058459188454919125 -0.2187802566102861 -2.1473610790611573
-0.9622965169905271 0.12102603344623548 -0.3597778848958539 -0.1220036539050106 -0.2187802566102859 0.8831938567364706
-0.724520548505981 -0.22310464283583023 1.1847126090777909 -0.003600998371289567 -0.2187802566102859 1.7136358295403502
-0.7526213447814273 0.01932510237933651 -0.5164653263134698 4.017662559830657 -0.2187802566102861 0.15506994934968782
0.03636255064456619 1.2983244846159117 0.25577992067335265 -0.14673320201323659 4.155357842373838 0.10985964137469156
0.1470437834322108 -0.1378653071568781 -0.07296019552123442 -0.12395248084535411 -0.2187802566102858 -0.0301269589653729
3.6656884696041367 -0.6088615630525118 1.442127691406732 -0.11779768951227707 -0.2187802566102861 0.8546399780154206
1.0575477626624061 1.5703172198353283 1.2112198830018237 -0.059803260172852764 -0.21878025661028588 0.3207575877178877
-0.29177362314735045 1.1859233122461665 -0.33656493061176224 -0.09829024762158178 -0.21878025661028594 -0.120275220663074
-0.18015768732393703 8.28164619816686 0.018883431863385366 -0.14673320201323659 -0.2187802566102861 0.43545317512444576
0.9566220594401746 0.038970490092049434 -0.28746060424156944 1.287806624080869 -0.218780256610286 0.3254780332554433
-0.7533655020598441 0.033856521922448486 -0.27758119431612055 -0.1242778885199796 -0.21878025661028644 -0.07197629531680576
0.48813689076520367 -0.10655307750565805 1.2298414804538325 -0.03499120770890149 -0.2187802566102858 1.8575182103538144
-0.7429924006031274 -0.6573858706423918 0.08416986578739213 -0.12539166693366713 -0.2187802566102858 -0.1412125952583821
0.23727755559370892 2.224824849531823 0.13914791540760835 0.011119175842269222 -0.21878025661028613 1.9644841588309807
-1.5307572120156183 -0.4491509429793577 -1.3738938251820916 -0.1452677755053611 -0.21878025661028583 -1.9242076358512392
-0.5530947000407745 -1.12514893747022 1.128752808571499 -0.12584466484165557 -0.2187802566102858 0.07009392891853955
-0.7247231984791209 -0.33863560107693536 -0.6217397010159307 -0.14673320201323659 -0.21878025661028594 2.1809081573608715
0.40016480940199944 0.3220859233220694 0.29976692665271654 -0.1093694732923522 -0.21878025661028586 -0.10910876579429311
0.26413582241568034 0.9027426445067764 1.3668562734708183 -0.048335428171593975 -0.21878025661028583 -0.056891277823076104
-1.2965480937405736 0.10518891920477398 -0.3391611162882724 -0.14125292757038777 -0.21878025661028616 -0.08863991026068012
-0.373748014606141 -0.902597290524287 1.3130909749451656 -0.08072109277879579 -0.21878025661028583 1.0747661214891386
0.7277141923443298 -1.2366834608492248 -0.20309044347823768 -0.09367588105536916 -0.21878025661028597 0.9018331942349341
1.8061438739678188 -0.7872429011475315 1.1493695771790806 0.049914414445499065 -0.21878025661028613 -0.5734296669676352
1.0418743492862739 0.7214484729204262 -2.8134365419887364 -0.13793780848531081 -0.21878025661028586 -0.2836674850414858
0.17889303175320026 -0.10165524294034509 1.3980593485080288 -0.14673320201323686 4.645936734068445 0.5527421977876488
1.3900749672983834 0.22431493566923832 1.2516449194872765 -0.1158808802939544 -0.21878025661028583 0.1243698640581011
1.9569066271250717 -0.45305941979953485 -0.37058391533844787 -0.07684292335863603 -0.21878025661028583 -2.084071066047158
-0.7727962754407222 -0.9338555719482922 -0.24226230383264177 -0.06472605967604991 -0.21878025661028583 0.6883841378695522
0.1408952957638794 0.03929125162374456 1.3145680435859803 -0.03695943451420052 -0.21878025661028588 -0.11869341351645045
0.9677673177597592 -0.821766491483178 1.6091624166915504 -0.11785952397555965 -0.21878025661028583 0.9149802500297156
1.5775831463671237 1.3423698159380142 -0.20309044347823757 -0.0005413654503010642 -0.21878025661028597 -0.05313541632463735
-0.6670718791973022 1.621317527292531 1.038356207753644 -0.10085151787068065 -0.21878025661028583 -0.01726003023921516
2.058755242591305 -0.28649128666555806 -2.1930209494819626 -0.11341206763598065 -0.21878025661028602 -2.0535725697235545
-1.2634916228320454 0.08472033851806625 -0.18582826772883929 -0.14539196419246925 -0.2187802566102858 -1.636484288710336
-0.2704863541394162 0.24291607368584608 -0.34553357203970675 -0.11083751914801264 -0.21878025661028633 -0.08947671651506499
1.2801102326034788 -0.10989625600568927 -1.5215985941307315 -0.12388728778987802 -0.21878025661028586 -0.09761162635379103
0.07509608064585714 -1.332081011178869 -0.5016435413145063 -0.14673320201323659 -0.2187802566102859 -0.04210615911594335
-0.8750464921912393 0.42741592218886615 1.1786079035680133 -0.09795508793787057 -0.21878025661028583 0.3201200210478801
0.9633095997143837 -0.5268141882271377 1.2249643954068776 -0.0588076115407077 -0.21878025661028583 -0.048898254496879116
0.4190596825295746 0.47379146968236147 1.2139090267332475 -0.14673320201323659 -0.21878025661028605 -1.6677227650930129
0.11717848832010544 0.9243971527769803 -0.27385251379587067 0.014025375132235587 -0.21878025661028594 1.1254412794344137
-1.112278281726933 0.9868396274647415 -0.2422623038326416 -0.12860153790180773 -0.21878025661028588 -0.06744286196584735
1.0177288205716926 -1.003040639799816 -2.0049960197808234 -0.14673320201323659 -0.2187802566102861 3.9194229607414877
-1.0658545354485822 -0.5685985671959135 -0.41110652949817605 -0.12563687913026866 -0.21878025661028605 -0.19012018794760707
-1.0330314182534344 -0.7283558471616018 -1.4882608406376212 -0.14673320201323659 -0.21878025661028586 -0.14545456144491256
0.8020287640547636 -0.21993218757490937 -0.14641626253995088 -0.13265150203040219 -0.21878025661028586 0.6324361239255449
-0.7628889434205328 0.20736189420161608 0.569154803508585 -0.10243021848050105 -0.21878025661028583 -0.19709455487659924
0.20232537309186047 -1.128948845461377 0.07328879346672432 -0.10463549505972275 -0.2041694575587671 -0.015658450503258776
